,images,label,content,contentc,contentp
4109,nonrumor_images/620beb06gw1eywulvfdruj20af0r375s.jpg,1,"【快过年了，你愿意转发帮这15个被拐的孩子回家吗？】公安部公布，在今年打拐专项行动中，通过DNA比对，全国找回440多名被拐卖儿童，目前大多已回到亲人身边。然而，下图中这15个可爱的孩子，大多数被拐时还不到1岁，但有的被解救10年了还没找到家人此刻，一起转发，帮他们回家！@人民日报
","Most of these 15 lovely children are less than 1 year old, but some have been rescued for 10 years and have not found family members at this moment. They forward together and help them",姓名:李铭来被拐卖地:山东省聊城市东昌斋区火车站附近宾馆性别:男解救时年龄:解救日期:--所在福和院卓\构:聊城市儿童福利联系电话:-/-
4110,nonrumor_images/620beb06gw1eywrtjr80cj20c805ymxs.jpg,1,"【大红枣四毛钱一斤没人要……帮转！帮帮农民！】山西吕梁临县今年红枣产量超过4亿斤，但由于市场不景气，这些枣遭遇大面积滞销，再找不到买家，农民们只能眼看着红枣烂在地里……如果您有好的销路，请拨打热线：临县红枣产业局工作人员，0358-4427339。多一次转发，多一条销路。帮帮农民！
","Lulianglin County, Shanxi, has exceeded 400 million kilograms of red dates this year. Due to the market downturn, these dates have encountered a large area of slow sales.",
4111,nonrumor_images/620beb06gw1eywpft9ly3j20c80uaq63.jpg,1,"【实用贴】九张图告诉你，冬装应该怎么洗。冬季必备技能，get~
","[Practical post] Nine pictures tell you how to wash winter clothes.Essential skills in winter, get ~","张图告诉你，冬装应该怎在毛线衣清理方法.洗涤前，拍去灰全放在冷水中浸泡~分钟，拿出后挤干水分，放入洗衣粉溶皂片溶液中轻轻搓洗，再用清水漂洗。.可在水中滴入的酯酸(食用醋亦可)，能中和残留的肥皂，还能有效保持毛衣的弹性和光泽。.毛衣放在茶水中浸泡分钟后再洗涤，能使毛线不禄色，延长使用寿命。.为防止变形，毛衣应装入网兜再挂阴凉处晾干。洗涤毛线衣时，若要防止缩水，水温不可超过。毛线衣穿久了会变得宽松肥大，为使其恢复原状，可用热水把毛线衣烫一下，水温最好在~之间。毛衣的袖口或下摆失去伸缩性，可将该间位浸泡在~的热水中,~小时捞出晾干，其伸缩性便可复原。"
4112,nonrumor_images/620beb06gw1eywlrs7jcnj20c8075mxc.jpg,1,"【林森浩临刑遗言:让弟妹多读书】12月7日，林森浩接受央视专访，称：若核准死刑也挺好，意味着偿还，希望黄洋父母能放下；希望社会帮助黄洋父母积极活下去；也希望自己父母积极活下去，在执行后不再纠结此案；这件事情确实是我做的，我该承担… O林森浩临刑遗言:让弟妹多读书
","On December 7, Lin Senhao accepted an exclusive interview with CCTV. He said that if the death penalty was approved, it was good, which means that Huang Yang's parents would let",
4113,nonrumor_images/620beb06jw1eyvzuspkjdj20c80eqabq.jpg,1,"说好的酥肉做法来了！不是酥饼大人的肉哦 因为不太喜欢肥肉，所以选的猪瘦肉。酥肉+可乐，最适合冬天的晚上边看电视边吃了。
","Saying good crispy practices is here!It's not the meat of the crisis. Because I don't like fat, I choose pork lean meat.Crispy meat+cola, most suitable for watching TV in the evening in winter.",/，猪交肉切成小指盟的条状，切片杖也可.加盐，黑刘酸、生抽，少许老机、四己面界，一与浪粉，打入生鸡醒，榨口味加范姜菠花相.
4114,nonrumor_images/620beb06gw1ezsxne1lk6j20c80r8ju6.jpg,1,"【42个错误的民间育儿法，你还在照做吗？】担心孩子着凉捂得严严实实、剃胎毛使头发更多、喂葡萄糖水去黄疸、给小宝宝把尿、动不动就补钙……这些育儿法通通有害无益！ 转给身边的新手爸妈！(人民网)
",These parenting methods are harmful and unhelpful. Turn to the novice parents around you!,"(个错误民间育儿法刊届能使局毛深黑孩子的皮肤娇嫩,如振层毛根部刊伤，可能会改变户毛位置与形态如剧玻皮肤导致感染而溃烂、结辣，还可能不有长层毛了。正确做法:大多数孩子的导毛要到岁左右才有型，父母不必着急。、捏鳃能使鼻子变插目前并未有确切的科学依所证实，经常提提鼻梁骨，可以让鼻子变手。孩子鼻腔黏膜娇嫩，如过于用力捏鼻，会损伤其奥答膜。正确做法:五官多与遗传有关，顺其自然就好。、筋睫毛使睫毛变长有睫毛的长短、浓密与否，主要与遗传和营养有关。了睫毛柯起到造挡灰尘和过强光线的作用，剪挤肝毛,孩子眼睛容易受伤。正确做法:让孩子的睫毛自然生长。振耳使耳廓更圆润大多数婴儿的耳采部处于没长开的状态，但随着孩子的生长发育，耳休会越长越有型，这与遗传有关。有些人不想让孩子长招风丁，把孩子的耳杀向后压，并不管用。正确做法:平时轻轻地为孩子近耳水，能起一定的按摩作用。如孩子的耳杀真有畸形，应尽快去医院检查。母乳抹脸能使孩子皮肤妇白乳汁将坏后细菌很容易从侵入皮肤，导致芒子脸上产生红量，甚至变成小包，继而化腕。正确做法:婴儿脸部不干燥的话不用涂抹任何东西，如果要用，要选择婴儿专用的润肤堪。"
4115,nonrumor_images/620beb06jw1ezsb1na32tj20c80bn75f.jpg,1,"厨房装修经验，过来人的血泪总结！
","The kitchen decoration experience, the blood and tears summarized by the people!","、启房越小戟要有足够的台面操作空间,(用过小台面的，太难受了)，型枉柜设计可以最大限度的增加台面面积。"
4116,nonrumor_images/620beb06gw1eyvsyzc8hcj20c60ggmyw.jpg,1,"#吃喝玩乐切# 老少皆宜超好吃的——白菜鲜味卷，步骤很简单，吃货快get byHappy张江
","## 皆 皆 —— — cabbage umami rolls, the steps are very simple, the food is fast get byhappy Zhangjiang",请|因。基食玫询超级美味的包荣卷-白日梦想家司发表于?天前”|只看该作者”|例序浏览
4117,nonrumor_images/620beb06gw1eyvu66rqt6j20c82uuh0o.jpg,1,"你从暗恋中都学到了什么？看看这些神回答，快狠准，真是没谁了！
","What did you learn from secret love?Look at these gods to answer, it is really accurate, there is no one!",
4118,nonrumor_images/620beb06jw1eyunll1hxrj20bh0j70ud.jpg,1,"#冷门知识# imgur网友theonewhoknots 分享的马杀鸡指南，大家可以分享给另一半，简单尝试下，注意力度和安全哈 via英国报姐
","## Imgur netizen the horse killing chicken guidelines shared by theNewhoknots, you can share it with the other half, try simply, pay attention and safe and safe.",
4119,nonrumor_images/620beb06gw1eyuflok9kpj20c80gat9n.jpg,1,"【23岁四川美女模特温州失联 警方确认已死亡，系他杀】9日下午，温州失踪多日的美女模特李璐已被找到。警方确认，李璐已死亡，初步确定为他杀，犯罪嫌疑人被抓获。李璐今年23岁，四川人，去年刚从温州大学毕业。她身高一米七以上，不仅做平面模特，也做车模和走秀。
",Police confirmed that Li Lu had died and was initially determined to kill him. The suspect was arrested. Li Lu is 23 years old and is from Sichuan.,
4120,nonrumor_images/620beb06jw1eyte06q3ggj20c808cmyd.jpg,1,"【他走了，#10岁男孩捐器官救5人#】11月28日晚，安徽临泉10岁男孩陈硕外出遇车祸，当晚被确诊脑死亡，其父母决定把孩子器官捐献出来！目前，肝脏、肾脏已移植给3人，眼角膜使2名患者重见光明。但肇事司机逃逸，至今仍未露面，“太冷漠了！”O临泉10岁男童被撞脑死亡捐献器官救了5人 肇事者逃逸转发送送小天使！
","Chen Shuo, a 10 -year -old boy in Linquan, Anhui, went out to encounter a car accident. He was diagnosed with brain death that night",
4121,nonrumor_images/76c4df26jw1ert433kzvuj20fv0b4wex.jpg,1,"【成都被打女司机事发前疑两度故意别车 涉案男子道歉】日前,成都殴打女司机男子已向对方道歉,而记者从警方提供的行车记录视频中看到，被殴打的女司机曾两次突然变道险造事故。期间，双方都有互相喊话的举动，疑似斗气。L暴打女司机男子行车记录仪视频曝光 O成都殴打女司机男子行车记录仪视频曝光
","Chengdu was suspected of apologizing to the man involved in the case twice before the incident. A few days ago, the female driver of Chengdu had apologized to the other party.",
4122,nonrumor_images/544a318cgw1ey3u33b44sj20d20acab0.jpg,1,"#午间分享#长者和女王真是谈笑风生啊~~~excited! O秒拍视频
",#午间分享#长者和女王真是谈笑风生啊~~~excited! O秒拍视频,
4123,nonrumor_images/707e96d5gw1ezwjnz6p70j20nm0fr0yk.jpg,1,"日前在东莞某豪华酒店内，8名身穿空姐制服的年轻靓丽女子，为20来位身穿类似深圳城管制服的“文明执法者”端茶 酒，提供“优质服务”。豪华包房的墙上，还悬挂着一条醒目的红色横幅，上书“开新年，向深圳文明执法者致敬！”据悉，“城管”和服务员都是临时演员。O网页链接
","A few days ago, in a luxury hotel in Dongguan, eight young and beautiful women in the flight attendant uniforms provided ""high -quality services"" for 20 ""civilized law",
4124,nonrumor_images/707e96d5gw1eyqw8j5no0j209u0digmr.jpg,1,"【原央视主持人方静患癌症去世】央视前主持人方静于2015年11月18日上午10点26分因癌症医治无效去世。方静生于1971年，先后担任《东方时空》，《焦点访谈》等栏目主持人。O原央视主持人方静患癌症 今年11月在台湾去世
","Fang Jing was born in 1971 and successively served as the host of ""Oriental Time and Space"", ""Focus Interview"" and other columns.",
4125,nonrumor_images/707e96d5gw1eyne1kie6mj20fa08nwes.jpg,1,"【男子疑貌美妻子出轨剁其左手：这样就没人要她了】】“如果我剁了她的手，就没有男人要她了。”38岁偏执二婚男陈某怀疑28岁妻子出轨，竟当街对其打骂。妻子向路人、城管、交警求救均无人响应。陈某将妻子从苏州拖到上海，最终剁下妻子左手！O四川一男子疑貌美妻子出轨剁其左手：这样就没人要她了 O荒唐的丈夫
","Chen dragged his wife from Suzhou to Shanghai, and finally chopped his wife's left hand! O Sichuan man suspected beautiful wife derailed and chopped his left hand: So no",
4126,nonrumor_images/bcb72106jw1eyh11m1yisj20ej0jswgf.jpg,1,"【支持佔中艺人P3】有实际行动的
",[Support Zhanzhong Artist P3] Those who have practical action,站[，./:
4127,nonrumor_images/bcb72106jw1eyh10kpj6yj20ed0dhmyf.jpg,1,"【支持佔中艺人P2】有实际行动的
",[Support Zhanzhong Artist P2] Those who have practical action,"所销普会死.不去).穴:大阵每个省市的简称资深女星杜妮在脸书发表""不去大陆论,，向中共哈司，""曾多次被邀去大陆演出，甄索演出费是惯例理所当然，他们的回答是:“给你演出是捧你，大把大牌自掏旅费无酬演出，抢都来不及，红了你就可跑穴赚钞票。""针不起标有漂癖，亢所亿甄会死，不去。,多得网友大访""有骨和所!光『曾多次被洲去大隆演出，瓶需演出要是惯例理所当然他们二的回答是:“码你演出是排你.大把大直自掏旅贾天栈演出擒都来不及，红了你就可路穴赚钞票,“对不起杜有演“"
4128,nonrumor_images/bcb72106jw1eyh0zd3ynlj20eg0mz0uh.jpg,1,"【支持佔中艺人P1】有实际行动的
",[Support Zhanzhong Artist P1] Those who have practical action,
4129,nonrumor_images/707e96d5gw1eyfbw6tcklj20fa08iab1.jpg,1,"【卡梅伦又一个“小动作”被网友揪出来了】英国财政大臣乔治·奥斯本正做报告时，卡梅伦居然在后面偷偷吃了颗糖，视频中，他先用左手塞入一块糖到嘴里，接着用右手摸脸，假装擦脸，稍作“掩饰”。整个动作&quot;一气呵成&quot;，耗时仅为一秒。你们有没有觉得这个动作很熟悉，你们也做过？O英国财相奥斯本议会作报告 卡梅伦身后偷吃糖果“一气呵成”
","Sugar in his mouth, then touch your face with your right hand, pretend to wipe your face, and ""cover up"" a little.",
4130,nonrumor_images/707e96d5gw1eyd2dvnycoj20cr0gs0u6.jpg,1,"【每当有人问我“猜猜这个发生在哪儿”时，我想都不想就答：俄罗斯】圣彼得堡一辆车缺了个轮子，代替车轮的是一截原木。照片的上传者称，这辆车时速约40~50公里，它驶过时，周围的车辆都向它致以“减速礼”。网友表示，现在备胎有了新选项，大木棍子……O俄罗斯“最牛破车”：只剩仨轮“拄拐”上路
","A car in St. Petersburg lacks a wheel, replacing the wheels with a piece of log. When it passed, the surrounding vehicles extended to it to ""decelerate""",
4131,nonrumor_images/8aca58f7jw1ey9qe5irqnj20zk0qojx3.jpg,1,"公安大学的孩纸们，你们这么顽皮，你们的女盆友造吗？
","Children of Public Security University, you are so naughty, do you make friends with your women's pots?",
4132,nonrumor_images/707e96d5gw1ezniveoh90j20qy0h1n1r.jpg,1,"【工商总局公布28批次质量不合格手机 酷派海尔在列】国家工商总局31日公布了2015年手机质量抽查检验结果，本次不合格商品涉及的标称品牌有易丰(2批次)、锋大通、传奇、百合、唐为、FUOMI、海尔、MOBA、爱派尔、美翼、天语、小辣椒、X-apple、乐锐、大米、万事达、瑞米、鸿米、酷派、SHOWN、米蓝等。
",The State Administration for Industry and Commerce announced the results of the 2015 mobile phone quality spot check inspection.,手机质量抽检不合格商品名单汇总表井上祥品名称|被拓查检验经营者|标称商标|标称生产者|规格型号|入使得生全|。。主要不合格项目|区||[别区|未标注|。不合格呈|路站话达通||年|不合格人传厅”|滞基代订数||未标注|。不合格区全人人攻百合-|未标注不合格辐汪>|有||||记和训有了本相和人旗舰版|.|。不合格|只全|=|||多人电抗昌强度，传导这国人信任人避六大显人|.|”不合格国和
4133,nonrumor_images/707e96d5gw1eznen0gb0ij20go0hbgma.jpg,1,"【疑似“凤爪女”微博道歉 称工作没了】上海地铁“凤爪女”遭到人肉，有网友称她是浦东一家培训机构的老师，有网友发现她2012年参加过浙江卫视《爱情连连看》，自称是湖北人，来自上海，30岁，从事咨询职业。竟还有多位网友自称是这名女乘客，其中一位还称自己已经丢了工作。O疑似上海地铁“凤爪女”微博道歉 称工作没了
","Some netizens said that she was a teacher of a training institution in Pudong. Some netizens found that she participated in Zhejiang Satellite TV ""Love in 2012""","机的主页他的相遇全部今天下午:,地铁二号线南京西路站一车厢内。主进车厢后踩到一个和和的东西,正奇怪时，听见-的声音，这才发现身边一女子正在吃着泡脚凤爪，边吃边把骨头和残午往地上扔，在发现主死采着后开始往较远处'弹”实在看不下去出言提醒,但其反应如下生男观察者网"
4134,nonrumor_images/60718250jw1ezngnymzukj20pl0duwgm.jpg,1,"#热点#【江西九江发生6.9级地震？不靠谱！】今天，多家媒体称“中国地震台网自动测定：01月04日14时30分在江西省九江市浔阳区附近（北纬29.51度，东经115.52度）发生6.9级左右地震，最终结果以正式速报为准。”但新浪新闻查询得知，中国地震台网并未发布相关消息，也没有网友发出相关消息。
","China Earthquake Network Automatically measured: January 04 at 14:30 on January 04, near the 6.9 -magnitude earthquake near Jiujiang City.",首页>直击现场江西省九江市浔阳区发生.级地震--:来自直击现场年月日时分秒，江西省九江市浔阳区发生.级地震;震中经度:.，震中纬度:.，震源深度:干米，晨级:.。中国地震台网自动测定:月日时分在江西省九江市浔阳区附近(北纬.度，东经.度)发生.级左右地震，最终结果以正式速报为准。
4135,nonrumor_images/707e96d5gw1ezmfwzq8xwj20hj09adi1.jpg,1,"【俄特警持枪向女友求婚 女友含泪接受】一位俄罗斯特警头戴面具，手拿冲锋枪，当街拦停一辆正在行驶的汽车，用枪让一位女乘客下车接受搜查。结果，这位特警从后备箱拿出气球，掏出花和戒指向女子求婚。而女子则当场落泪，不知是惊是喜，并接受了男子的求婚。O网页链接 L俄特警持枪拦车只为向女乘客求婚
",A Russian police officer proposed to his girlfriend with a balloon and a ring. The woman was crying on the spot and accepted the man's proposal.,
4136,nonrumor_images/707e96d5gw1eziucmsvb8j20c82xknax.jpg,1,"这么多美食……别说话，看图！via@羊城晚报
","So many foods ... Don't talk, look at pictures!via@v v v",和副本了了人有入要大王和
4137,nonrumor_images/707e96d5gw1ezhiepz3e6j20go0b2aau.jpg,1,"【男子不服民警执法：信不信我让你脱衣服】成都一辆宝马730Li乱停放，交警两次劝离后，车主马上转回原地继续停。最终，车主朝民警叫嚣道，“信不信我让你脱衣服？”胶着之时，车主亲戚大喊“交警打人”，其中一个女人对着一名执勤协警就是一耳光。据悉，闹事者与一家中医馆有关。O成都宝马车主拦车、扇交警耳光 叫嚣：信不信让你脱衣服
","A BMW 730Li in Chengdu was parked in chaos. After the traffic police twice persuaded, the owner immediately turned back to the place to stop. When he was stuck, the",
4138,nonrumor_images/707e96d5gw1ezvghgzo2tj20go0tkglt.jpg,1,"【昨天你被这条朋友圈刷屏了吗？】不少人昨晚在朋友圈分享微信公开课：什么时候注册微信，第一个微信好友是谁，去过哪些地方……随后，宣扬该链接有病毒、会盗号的朋友圈开始疯传，不少人又忙着改密码或转账……不久，微信团队辟谣称，没有病毒。哎，分享个状态心好累O微信公开课刷爆朋友圈 微信团队辟谣病毒之说
","Many people share WeChat public classes in the circle of friends last night. Soon, the WeChat team rumored that there was no virus.",中国联通:关:人钨四小《天器|我和微信的故事允观察者网
4139,nonrumor_images/707e96d5gw1ezfbtcch5rj20dw08j76e.jpg,1,"【答谢援助 尼泊尔免中国公民签证费】尼泊尔将给予中国赴尼泊尔旅游公民免签证费待遇，寻求重振遭4月大地震重创的本国旅游业。此举是为了感谢中国自尼泊尔大地震以来，特别是在尼泊尔燃料危机期间的帮助。O尼泊尔答谢中国援助 免中国公民签证费
","Nepal will give China a visa -free treatment for tourist citizens to Nepal, and seek the national tourism industry that has been severely damaged by the April earthquake.",
4140,nonrumor_images/707e96d5gw1ezfbk3drkfj20ft09fmy7.jpg,1,"深改小组两年来，习近平说过哪些重要的话？视频点这里：O网页链接
","In the past two years, what important words did Xi Jinping say?Video point here: o web link link",经发民全从务
4141,nonrumor_images/707e96d5gw1ezebg8h72hj20bw0cpmyk.jpg,1,"【三男子专用假币骗农村老人共65200元！转发呼吁：别再用假币骗老人！】据@眉山播报 ，三名男子驾车专找农村老人用假钱换真钱，在四川眉山、乐山、雅安等多地，共盗得65200元。眉山市彭山区法院昨天宣判：三男子分别获刑3-5年，责令退赔被害人全部损失。老人生活不易，你愿为他们转吗？（人民日报）
","Three men drove to the elderly in rural areas to exchange real money with fake money. They stole 6,5200 yuan in many places in Meishan, Leshan, Ya",广西芯县吴老汉两只鸡换来两张百元假钞，当场活活气死。
4142,nonrumor_images/707e96d5gw1ezebab3nw1j20q40he0v8.jpg,1,"【在井下配合救援时 山东坍塌事故公司董事长跳井溺亡】山东临沂平邑县石膏矿坍塌事故公司董事长马丛波今晨在井下配合救援时，乘人不备跳井溺亡。目前，事故已致1人遇难，17人失联。目前救援人数已达到700多人；事故调查的前期准备工作已经展开。O山东平邑石膏矿垮塌事故公司董事长跳井自杀溺亡 当时在井下配合救援
","At present, the accident has killed 1 person and 17 people lost contact. The chairman of the plaster mines of Pingyi County, Linyi County, Shandong, Ma Cong",
4143,nonrumor_images/707e96d5gw1eze16chrwwj20qo0k0wfh.jpg,1,"【杭州惊现最土豪大学：地处5A景区 豪华湖景房】杭州1位老师去了趟任教的浙江旅游职业学院的千岛湖校区，拍了几张照片发朋友圈，瞬间炸了！学生在5A级景区上学，豪华湖景房，比度假酒店还惊艳！O杭州惊现最土豪大学：地处5A景区 豪华湖景房
",Hangzhou is the most local tyrant University: Located in the 5A Scenic Area Deluxe Lake Scenic House. One teacher in Hangzhou went to the Qiandao Lake Campus,
4144,nonrumor_images/707e96d5gw1eze0tdmra6j20an0goaaf.jpg,1,"【张献忠沉银地点彭山江口确认 专家呼吁围堰发掘】1644年，明末农民起义军将领张献忠与明军大战，大败而归，载有万贯金银的千艘战船沉入四川彭山区的岷江江底。2005和2011年，当地发现了大量文物，近日，当地的“江口沉银遗址”被确定为历史记载的张献忠沉银中心区域之一O张献忠沉银地点彭山江口确认 专家呼吁围堰发掘
","In 1644, the peasant uprising general Zhang Xianzhong and the Ming army war at the end of the Ming Dynasty sank into Pengshan District, Sichuan.",
4145,nonrumor_images/707e96d5gw1ez69r4clg6j20c806wdgq.jpg,1,"【男子乘公交突发心脏病 掏出1万元高喊“救我”】16日，一男子在湖南长沙某公交上突发心脏病，掏出一万元塞给公交司机，并躺地呼救。乘客帮其服下速效救心丸，男子有所缓解，将钱给司机和该乘客，两人拒绝接受。男子说看多了路人冷漠，花钱求助才保险O湖南一男子乘公交突发心脏病 掏出1万元高喊“师傅救我”
","A man had a heart attack on a bus in Changsha, Hunan, took out 10,000 yuan for the bus driver, and lay on the ground to call for help.",
4146,nonrumor_images/707e96d5gw1ez3pspn8ntj20ci0m875j.jpg,1,"【清华大学实验室发生爆炸 一名实验人员死亡】据北京市消防部门，今天上午，清华大学一实验室发生火灾爆炸事故，事故造成一名实验人员死亡，目前火已经被扑灭。爆炸的具体原因还在调查中。（央视记者宋飞京 图自网络）
","A fire explosion accident occurred in a laboratory of Tsinghua University this morning. The accident caused an experimental death. At present, the fire has been extinguished.",如去人.入观宁潜阿
4147,nonrumor_images/707e96d5gw1ezu5nnu0ytj20cg0gmmxw.jpg,1,"【安徽女大学生酒后与学弟开房坠亡确认是意外 家属向警方道歉】1日，芜湖女大学生坠亡后，家属一度对其死因存疑。8日，家属及其律师认同芜湖警方对坠楼事件为意外的定性，并感谢了每一位认真工作的民警，鞠躬为自己的不恰当行为引起的网络争议向警方致歉。O安徽女大学生酒后与学弟开房坠亡确认是意外 家属向警方道歉；L女生跟两师弟开房坠亡电梯监控曝光
","Anhui female college student opened the house with his schoolmate and fell to confirm that an accident apologized to the police. On the 1st, after the fall of Wuhu",
4148,nonrumor_images/707e96d5gw1ezu4wu1pgsj20m80elmyp.jpg,1,"【官员挑衅警察“信不信让你脱衣” 被免职拘留】2015年12月，四川省地税局信息中心副主任刘刚开着宝马违规停放，被交警多次劝阻后，他叫嚣：“信不信我让你脱衣服？”交警见他没有车辆行驶证，要求暂扣车辆，刘刚的亲友阻碍交警拖车，大喊“交警打人了”，一名女子甚至扇协警耳光O官员挑衅警察“信不信让你脱衣服” 被免职拘留
","Officials provoked the police ""believe or not let you undress"" and were removed from office. Liu Gang, deputy director of the Information Center of the Sichuan Provincial Land Tax",
4149,nonrumor_images/707e96d5gw1ez1d2bgd6wj20c8079q39.jpg,1,"【千万别把登机牌晒微博朋友圈！】登机牌上的条码其实暗藏着很多个人信息，有心人只要把条码上传到破解网站，一码在手，信息全有啊！不仅能知道你所有的航班，连你的出生日期、手机号等隐私也会全部曝光。请记住：登机牌证要放进碎纸机粉碎掉。艾特老晒登机牌的TA吧~（环球时报）
",The barcodes on the boarding pass are actually hidden in a lot of personal information. Some people who are interested will upload the barcode to the cracked website. One code is on hand,
4150,nonrumor_images/707e96d5gw1eyyxliwbd1j20dc0a00st.jpg,1,"【人民日报：有人治污说狠话 以为一下令就如愿】今天，《人民日报》刊发署名刘建胜的评论《治污不靠说狠话》。作者指出“有人喜欢夸海口说狠话，缘于急功近利缺乏治污常识，以为一声令下就能天遂人愿。”“这样的‘狠话’往往事与愿违，甚至成为揶揄政府的话柄。”O人民日报：有人治污喜说狠话 以为一下令就天遂人愿
","The author pointed out that ""Some people like to say ruthless words, because of the lack of common sense of pollution control""",
4151,nonrumor_images/707e96d5gw1eztdakdni6j204y08cwei.jpg,1,"【72岁老人炒瓜子攒12万捐座桥】72岁的老人吴月咏多年在武汉市新洲区靠炒瓜子维持一家三口的生计，一个月前，他将多年攒下了12万元全部捐给了村里，修了一座石桥，桥面长约50米，桥上没有留下名字。如今，吴爹爹已经没有钱了，他正在为智力残疾的儿子申请低保（楚天都市报）O湖北七旬老人炒瓜子攒12万捐村里修桥 其子智残想申请低保
","72 -year -old old man fried melon seeds to save 120,000 donation bridge. Wu Yueyong for many years to maintain a family of three in Wuhan Xin",
4152,nonrumor_images/707e96d5gw1eyxw1hz4nhj20gk07wt8w.jpg,1,"【章子怡美国产子汪峰三当爹？章子怡发微博否认】12日晚，有爆料称章子怡已在美国生产，汪峰第三次当爸爸。但是，今天上午，章子怡@稀土部队 发微博晒出自己与狗狗的合影，称“儿咂？只有这个”，疑似否认美国生子的传闻。O网曝章子怡美国生产为汪峰生儿子 章子怡发微博否认
",Zhang Ziyi's Weibo denied the rumors of the United States. He posted a photo of himself and the dog.,起稀土部队山二儿荆?有这人图分钟前来让由六苇发评论四人
4153,nonrumor_images/707e96d5gw1eyxqjhfnvej20qe0hljwz.jpg,1,"【外卖APP背后黑作坊曝光 无餐饮服务许可证】日前，长沙曝光了多家没有经营许可证，却藏身于饿了么、百度外卖、美团外卖等外卖APP上的黑餐馆。今年11月，上海调查外卖平台上的餐厅，100家中仅19家证照相符。对此，外卖平台回复，他们有审查机制，但鉴别假证能力有限，会积极整改。O外卖APP背后黑作坊曝光 无餐饮服务许可证
","A few days ago, Changsha exposed many black restaurants on takeaway APPs such as hungry, Baidu takeaway, Meituan takeaway. In November of this year, only 19",必胞视觉中国.未经授权不得使用
4154,nonrumor_images/707e96d5gw1eyvithtcoij20go0chq3i.jpg,1,"【保时捷无牌穿行上海市区被查 顶交警逃逸百米被截停】11月29日，一辆保时捷在上海市区因无牌上路被交警拦下，司机为躲避执法试图逃离，竟将交警顶上引擎盖行驶了近百米，现已被刑事拘留。所幸，在周围群众及增援警力的拦截下，这辆保时捷在顶着交警行驶近百米后被截停。O网页链接
",A Porsche was stopped by a traffic police in Shanghai due to unlicensed on the road in Shanghai. The driver tried to escape in order to avoid law enforcement.,
4155,nonrumor_images/707e96d5gw1eytienfqauj20ba07i3ym.jpg,1,"【复旦投毒案进展：最高法已核准林森浩死刑】复旦投毒案犯林森浩的家人今日透露，最高法已下发核准林森浩死刑的裁定书。林父昨天中午接到上海法院方面通知，称死刑复核结果已经下发，并告诉他在11日之前必须赶到上海见林森浩，否则“后果自负”。O复旦投毒案凶手死刑已被核准
","The Supreme Law has issued a ruling of Lin Senhao's death penalty. Father Lin received a notice from the Shanghai Court at noon yesterday, saying that the results of the death penalty review",
4156,nonrumor_images/707e96d5gw1eyt8o03cz7j20fa07x3za.jpg,1,"【沈阳小伙开佛店 媳妇与高僧开房#】齐先生开佛具店，因生意不好，就请一位叫耀缘法师的“高僧”指点，时间长了，越来越多的顾客找“高僧”看事，耀缘就住进了齐先生家里。一次意外，齐先生发现妻子U盘里的秘密，自己媳妇和高僧开过房，“高僧”已经拉黑齐先生。新浪辽宁 O沈阳小伙开佛店请高僧
","Shenyang Little Lady Store Daughter -in -law and Monk opened the house. Mr. Qi opened a Buddhist shop. Because of the poor business, he asked a ""monk",
4157,nonrumor_images/707e96d5gw1eytheyy9luj20cg0gmt93.jpg,1,"【人贩子当街抢娃 被群众围殴暴打】6日，成都一小区门口，一名中年男子将一玩耍的女童抱走。正准备上同伙的车时，被群众发现，在场群众当场逮住其中一人，在警方赶到之前，这名犯罪嫌疑人已被揍得面目全非。有网友称，打人是不对的，但是我认为他是自己摔倒的。O人贩子当街抢娃 被群众围殴暴打
","On the 6th, a middle -aged man took a play girl away. When he was about to get his partner's car, he was discovered by the masses. The criminal suspect",
4158,nonrumor_images/624c2f04gw1ezc3geatopj20zk0npdn4.jpg,1,"【#房产图片#：高通联合创始人的“几何化”大宅】- 高通公司联合创始人维特比以约人民币3.89亿元的价格出售了位于兰乔圣菲的住宅。该房产出自著名建筑设计师德雷尔之手，占地约13.4公顷，以高度几何化的前卫风格为特色。O网页链接
","The property is produced by the well -known architectural designer Drell, covering an area of about 13.4 hectares, with high geometric avant -garde style.","美国高通公司()联合创始人维特比()以,万美元〈约合人民币.亿元)的价格出售了由德雷尔()设计的住宅。客厅的吊顶约有英尺〈约.米)和高，并带有钢骨架玻璃楼梯。"
4159,nonrumor_images/624c2f04gw1eyvvr1axrxj21081c61jk.jpg,1,"#本周热读#【#房产图片#：博科通讯联合创始人的硅谷大宅】- 博科通讯系统公司联合创始人玛拉瓦利位于硅谷的地产占地约3.2公顷，主屋面积约1,900平方米，带商务中心、健身房、家庭影院和数个花园，标价约合人民币5.64亿元。O网页链接
","Maravari, co-founder of Boke Communications System Company, has a main house area of about 1,900A square meter. Mansion has business center, gym, home theater","一处硅谷地产标价,万美元〈约合人民币.亿元)待售。这套房产的主人是玛拉瓦利()，他是据中心和储存区域网络提供商博科通统公司()的联合创始人，同时也领导着风投公司集"
